,file,len,id,reason,section,start,type,meddra_llt,meddra_llt_id,meddra_pt,meddra_pt_id,description
6987,paxil,8,M119,AE_rate_lteq_placebo,S1,10650,NonOSE_AE,Vomiting,10047700,Vomiting,10047700,Aes with incidence rate equal to or lower than placebo are not of interest.
6988,paxil,14,M120,AE_rate_lteq_placebo,S1,17890,NonOSE_AE,Pain abdominal,10033374,Abdominal pain,10000081,Aes with incidence rate equal to or lower than placebo are not of interest.
6989,paxil,9,M121,AE_rate_lteq_placebo,S1,17906,NonOSE_AE,Agitation,10001497,Agitation,10001497,Aes with incidence rate equal to or lower than placebo are not of interest.
6990,paxil,7,M122,AE_rate_lteq_placebo,S1,17917,NonOSE_AE,Anxiety,10002855,Anxiety,10002855,Aes with incidence rate equal to or lower than placebo are not of interest.
6991,paxil,9,M123,AE_rate_lteq_placebo,S1,17926,NonOSE_AE,Pain back,10033380,Back pain,10003988,Aes with incidence rate equal to or lower than placebo are not of interest.
6992,paxil,15,M124,AE_rate_lteq_placebo,S1,17937,NonOSE_AE,Cough increased,10011228,Cough,10011224,Aes with incidence rate equal to or lower than placebo are not of interest.
6993,paxil,10,M125,AE_rate_lteq_placebo,S1,17954,NonOSE_AE,Anxiety/depression,10002872,Depression,10012378,Aes with incidence rate equal to or lower than placebo are not of interest.
6994,paxil,8,M126,AE_rate_lteq_placebo,S1,17966,NonOSE_AE,Headache,10019211,Headache,10019211,Aes with incidence rate equal to or lower than placebo are not of interest.
6995,paxil,12,M127,AE_rate_lteq_placebo,S1,17976,NonOSE_AE,Hyperkinesia,10020651,Hyperkinesia,10020651,Aes with incidence rate equal to or lower than placebo are not of interest.
6996,paxil,9,M128,AE_rate_lteq_placebo,S1,17990,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
6997,paxil,11,M129,AE_rate_lteq_placebo,S1,18001,NonOSE_AE,Paresthesia,10033987,Paraesthesia,10033775,Aes with incidence rate equal to or lower than placebo are not of interest.
6998,paxil,11,M130,AE_rate_lteq_placebo,S1,18014,NonOSE_AE,Pharyngitis,10034835,Pharyngitis,10034835,Aes with incidence rate equal to or lower than placebo are not of interest.
6999,paxil,20,M131,AE_rate_lteq_placebo,S1,18027,NonOSE_AE,Respiratory disorder,10038683,Respiratory disorder,10038683,Aes with incidence rate equal to or lower than placebo are not of interest.
7000,paxil,8,M132,AE_rate_lteq_placebo,S1,18049,NonOSE_AE,Rhinitis,10039083,Rhinitis,10039083,Aes with incidence rate equal to or lower than placebo are not of interest.
7001,paxil,9,M133,AE_rate_lteq_placebo,S1,18063,NonOSE_AE,Sinusitis,10040753,Sinusitis,10040753,Aes with incidence rate equal to or lower than placebo are not of interest.
7002,paxil,15,M134,AE_rate_lteq_placebo,S1,18092,NonOSE_AE,Dreams abnormal,10013632,Abnormal dreams,10000125,Aes with incidence rate equal to or lower than placebo are not of interest.
7003,paxil,15,M135,AE_rate_lteq_placebo,S1,18109,NonOSE_AE,Vision abnormal,10047508,Visual impairment,10047571,Aes with incidence rate equal to or lower than placebo are not of interest.
7004,paxil,10,M136,AE_rate_lteq_placebo,S1,18126,NonOSE_AE,Pain chest,10033387,Chest pain,10008479,Aes with incidence rate equal to or lower than placebo are not of interest.
7005,paxil,15,M137,AE_rate_lteq_placebo,S1,18138,NonOSE_AE,Cough increased,10011228,Cough,10011224,Aes with incidence rate equal to or lower than placebo are not of interest.
7006,paxil,17,M138,AE_rate_lteq_placebo,S1,18155,NonOSE_AE,Depersonalization,10012359,Depersonalisation/derealisation disorder,10077805,Aes with incidence rate equal to or lower than placebo are not of interest.
7007,paxil,10,M139,AE_rate_lteq_placebo,S1,18174,NonOSE_AE,Anxiety/depression,10002872,Depression,10012378,Aes with incidence rate equal to or lower than placebo are not of interest.
7008,paxil,12,M140,AE_rate_lteq_placebo,S1,18186,NonOSE_AE,Dysmenorrhea,10013934,Dysmenorrhoea,10013935,Aes with incidence rate equal to or lower than placebo are not of interest.
7009,paxil,9,M141,AE_rate_lteq_placebo,S1,18200,NonOSE_AE,Dyspepsia-aggravated,10048482,Dyspepsia,10013946,Aes with incidence rate equal to or lower than placebo are not of interest.
7010,paxil,12,M142,AE_rate_lteq_placebo,S1,18211,NonOSE_AE,Flu syndrome,10016793,Influenza,10022000,Aes with incidence rate equal to or lower than placebo are not of interest.
7011,paxil,8,M143,AE_rate_lteq_placebo,S1,18225,NonOSE_AE,Headache,10019211,Headache,10019211,Aes with incidence rate equal to or lower than placebo are not of interest.
7012,paxil,9,M144,AE_rate_lteq_placebo,S1,18235,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7013,paxil,7,M145,AE_rate_lteq_placebo,S1,18246,NonOSE_AE,Myalgia,10028411,Myalgia,10028411,Aes with incidence rate equal to or lower than placebo are not of interest.
7014,paxil,11,M146,AE_rate_lteq_placebo,S1,18255,NonOSE_AE,Nervousness,10029216,Nervousness,10029216,Aes with incidence rate equal to or lower than placebo are not of interest.
7015,paxil,11,M147,AE_rate_lteq_placebo,S1,18268,NonOSE_AE,Palpitation,10033556,Palpitations,10033557,Aes with incidence rate equal to or lower than placebo are not of interest.
7016,paxil,11,M148,AE_rate_lteq_placebo,S1,18281,NonOSE_AE,Paresthesia,10033987,Paraesthesia,10033775,Aes with incidence rate equal to or lower than placebo are not of interest.
7017,paxil,11,M149,AE_rate_lteq_placebo,S1,18294,NonOSE_AE,Pharyngitis,10034835,Pharyngitis,10034835,Aes with incidence rate equal to or lower than placebo are not of interest.
7018,paxil,4,M150,AE_rate_lteq_placebo,S1,18307,NonOSE_AE,Rash,10037844,Rash,10037844,Aes with incidence rate equal to or lower than placebo are not of interest.
7019,paxil,20,M151,AE_rate_lteq_placebo,S1,18313,NonOSE_AE,Respiratory disorder,10038683,Respiratory disorder,10038683,Aes with incidence rate equal to or lower than placebo are not of interest.
7020,paxil,9,M152,AE_rate_lteq_placebo,S1,18335,NonOSE_AE,Sinusitis,10040753,Sinusitis,10040753,Aes with incidence rate equal to or lower than placebo are not of interest.
7021,paxil,16,M153,AE_rate_lteq_placebo,S1,18346,NonOSE_AE,Taste perversion,10043137,Dysgeusia,10013911,Aes with incidence rate equal to or lower than placebo are not of interest.
7022,paxil,6,M154,AE_rate_lteq_placebo,S1,18364,NonOSE_AE,Trauma,10044461,Injury,10022116,Aes with incidence rate equal to or lower than placebo are not of interest.
7023,paxil,18,M155,AE_rate_lteq_placebo,S1,18372,NonOSE_AE,Urination impaired,10046601,Dysuria,10013990,Aes with incidence rate equal to or lower than placebo are not of interest.
7024,paxil,12,M156,AE_rate_lteq_placebo,S1,18396,NonOSE_AE,Vasodilatation,10047141,Vasodilatation,10047141,Aes with incidence rate equal to or lower than placebo are not of interest.
7025,paxil,14,M157,AE_rate_lteq_placebo,S1,18437,NonOSE_AE,Pain abdominal,10033374,Abdominal pain,10000081,Aes with incidence rate equal to or lower than placebo are not of interest.
7026,paxil,10,M158,AE_rate_lteq_placebo,S1,18453,NonOSE_AE,Anxiety/depression,10002872,Depression,10012378,Aes with incidence rate equal to or lower than placebo are not of interest.
7027,paxil,8,M159,AE_rate_lteq_placebo,S1,18465,NonOSE_AE,Headache,10019211,Headache,10019211,Aes with incidence rate equal to or lower than placebo are not of interest.
7028,paxil,9,M160,AE_rate_lteq_placebo,S1,18475,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7029,paxil,20,M161,AE_rate_lteq_placebo,S1,18486,NonOSE_AE,Respiratory disorder,10038683,Respiratory disorder,10038683,Aes with incidence rate equal to or lower than placebo are not of interest.
7030,paxil,9,M162,AE_rate_lteq_placebo,S1,18512,NonOSE_AE,Sinusitis,10040753,Sinusitis,10040753,Aes with incidence rate equal to or lower than placebo are not of interest.
7031,paxil,14,M163,AE_rate_lteq_placebo,S1,22542,NonOSE_AE,Pain abdominal,10033374,Abdominal pain,10000081,Aes with incidence rate equal to or lower than placebo are not of interest.
7032,paxil,9,M164,AE_rate_lteq_placebo,S1,22558,NonOSE_AE,Pain back,10033380,Back pain,10003988,Aes with incidence rate equal to or lower than placebo are not of interest.
7033,paxil,6,M165,AE_rate_lteq_placebo,S1,22569,NonOSE_AE,Trauma,10044461,Injury,10022116,Aes with incidence rate equal to or lower than placebo are not of interest.
7034,paxil,9,M166,AE_rate_lteq_placebo,S1,22577,NonOSE_AE,Dyspepsia-aggravated,10048482,Dyspepsia,10013946,Aes with incidence rate equal to or lower than placebo are not of interest.
7035,paxil,7,M167,AE_rate_lteq_placebo,S1,22588,NonOSE_AE,Myalgia,10028411,Myalgia,10028411,Aes with incidence rate equal to or lower than placebo are not of interest.
7036,paxil,11,M168,AE_rate_lteq_placebo,S1,22601,NonOSE_AE,Pharyngitis,10034835,Pharyngitis,10034835,Aes with incidence rate equal to or lower than placebo are not of interest.
7037,paxil,9,M169,AE_rate_lteq_placebo,S1,22622,NonOSE_AE,Pain back,10033380,Back pain,10003988,Aes with incidence rate equal to or lower than placebo are not of interest.
7038,paxil,8,M170,AE_rate_lteq_placebo,S1,22633,NonOSE_AE,Headache,10019211,Headache,10019211,Aes with incidence rate equal to or lower than placebo are not of interest.
7039,paxil,7,M171,AE_rate_lteq_placebo,S1,22643,NonOSE_AE,Anxiety,10002855,Anxiety,10002855,Aes with incidence rate equal to or lower than placebo are not of interest.
7040,paxil,10,M172,AE_rate_lteq_placebo,S1,22652,NonOSE_AE,Anxiety/depression,10002872,Depression,10012378,Aes with incidence rate equal to or lower than placebo are not of interest.
7041,paxil,11,M173,AE_rate_lteq_placebo,S1,22664,NonOSE_AE,Nervousness,10029216,Nervousness,10029216,Aes with incidence rate equal to or lower than placebo are not of interest.
7042,paxil,20,M174,AE_rate_lteq_placebo,S1,22677,NonOSE_AE,Respiratory disorder,10038683,Respiratory disorder,10038683,Aes with incidence rate equal to or lower than placebo are not of interest.
7043,paxil,11,M175,AE_rate_lteq_placebo,S1,22699,NonOSE_AE,Pharyngitis,10034835,Pharyngitis,10034835,Aes with incidence rate equal to or lower than placebo are not of interest.
7044,paxil,9,M176,AE_rate_lteq_placebo,S1,22716,NonOSE_AE,Sinusitis,10040753,Sinusitis,10040753,Aes with incidence rate equal to or lower than placebo are not of interest.
7045,paxil,29,M98,AE_rate_lteq_placebo,S1,30341,NonOSE_AE,Change in ECG,10008396,Electrocardiogram change,10061116,Aes with incidence rate equal to or lower than placebo are not of interest.
7046,paxil,39,M97,AE_rate_lteq_placebo,S1,30498,NonOSE_AE,Liver function tests abnormal,10024692,Liver function test abnormal,10024690,Aes with incidence rate equal to or lower than placebo are not of interest.
7047,paxil,"20,13",M99,AE_rate_lteq_placebo,S1,"30657,30771",NonOSE_AE,Blood alkaline phosphatase abnormal,10059571,Blood alkaline phosphatase abnormal,10059571,Aes with incidence rate equal to or lower than placebo are not of interest.
7048,paxil,"4,13",M100,AE_rate_lteq_placebo,S1,"30679,30771",NonOSE_AE,Aspartate aminotransferase abnormal,10003477,Aspartate aminotransferase abnormal,10003477,Aes with incidence rate equal to or lower than placebo are not of interest.
7049,paxil,"4,13",M101,AE_rate_lteq_placebo,S1,"30685,30771",NonOSE_AE,Alanine aminotransferase abnormal,10001547,Alanine aminotransferase abnormal,10001547,Aes with incidence rate equal to or lower than placebo are not of interest.
7050,paxil,"9,13",M102,AE_rate_lteq_placebo,S1,"30695,30771",NonOSE_AE,Bilirubin abnormal,10058482,Blood bilirubin abnormal,10058477,Aes with incidence rate equal to or lower than placebo are not of interest.
7051,paxil,11,M756,AE_rate_lteq_placebo,S2,549,NonOSE_AE,Suicidal plans,10066283,Suicidal ideation,10042458,Aes with incidence rate equal to or lower than placebo are not of interest.
7052,paxil,11,M1016,AE_rate_lteq_placebo,S4,1134,NonOSE_AE,Suicidal plans,10066283,Suicidal ideation,10042458,Aes with incidence rate equal to or lower than placebo are not of interest.
7053,erbitux,25,M50,AE_rate_lteq_placebo,S1,7508,NonOSE_AE,Late effect of radiation,10023975,Delayed effects of radiation,10012198,Aes with incidence rate equal to or lower than placebo are not of interest.
7054,erbitux,14,M370,AE_rate_lteq_placebo,S3,6740,NonOSE_AE,Hypomagnesemia,10021028,Hypomagnesaemia,10021027,Aes with incidence rate equal to or lower than placebo are not of interest.
7055,victoza,14,M10,AE_rate_lteq_placebo,S1,10835,NonOSE_AE,Cholelithiasis,10008629,Cholelithiasis,10008629,Aes with incidence rate equal to or lower than placebo are not of interest.
7056,victoza,13,M11,AE_rate_lteq_placebo,S1,10930,NonOSE_AE,Cholecystitis,10008612,Cholecystitis,10008612,Aes with incidence rate equal to or lower than placebo are not of interest.
7057,janumet,12,M7,AE_rate_lteq_placebo,S1,9998,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,Aes with incidence rate equal to or lower than placebo are not of interest.
7058,premarin,17,M2,AE_rate_lteq_placebo,S1,2128,NonOSE_AE,Generalized edema,10018112,Generalised oedema,10018092,Aes with incidence rate equal to or lower than placebo are not of interest.
7059,premarin,11,M3,AE_rate_lteq_placebo,S1,3032,NonOSE_AE,Palpitation,10033556,Palpitations,10033557,Aes with incidence rate equal to or lower than placebo are not of interest.
7060,premarin,14,M4,AE_rate_lteq_placebo,S1,3145,NonOSE_AE,Vasodilatation,10047141,Vasodilatation,10047141,Aes with incidence rate equal to or lower than placebo are not of interest.
7061,premarin,8,M5,AE_rate_lteq_placebo,S1,3484,NonOSE_AE,Diarrhea,10012727,Diarrhoea,10012735,Aes with incidence rate equal to or lower than placebo are not of interest.
7062,premarin,9,M6,AE_rate_lteq_placebo,S1,3597,NonOSE_AE,Dyspepsia-aggravated,10048482,Dyspepsia,10013946,Aes with incidence rate equal to or lower than placebo are not of interest.
7063,premarin,6,M7,AE_rate_lteq_placebo,S1,4049,NonOSE_AE,Nausea,10028813,Nausea,10028813,Aes with incidence rate equal to or lower than placebo are not of interest.
7064,premarin,11,M8,AE_rate_lteq_placebo,S1,4501,NonOSE_AE,Weight gain,10047896,Weight increased,10047899,Aes with incidence rate equal to or lower than placebo are not of interest.
7065,premarin,10,M9,AE_rate_lteq_placebo,S1,5292,NonOSE_AE,Anxiety/depression,10002872,Depression,10012378,Aes with incidence rate equal to or lower than placebo are not of interest.
7066,premarin,18,M10,AE_rate_lteq_placebo,S1,5518,NonOSE_AE,Emotional lability,10014555,Affect lability,10054196,Aes with incidence rate equal to or lower than placebo are not of interest.
7067,premarin,8,M21,AE_rate_lteq_placebo,S1,6761,NonOSE_AE,Sweating,10042661,Hyperhidrosis,10020642,Aes with incidence rate equal to or lower than placebo are not of interest.
7068,premarin,15,M11,AE_rate_lteq_placebo,S1,6987,NonOSE_AE,Breast disorder,10061021,Breast disorder,10061021,Aes with incidence rate equal to or lower than placebo are not of interest.
7069,premarin,15,M12,AE_rate_lteq_placebo,S1,7213,NonOSE_AE,Neoplasm breast,10028985,Breast neoplasm,10006279,Aes with incidence rate equal to or lower than placebo are not of interest.
7070,premarin,23,M13,AE_rate_lteq_placebo,S1,8117,NonOSE_AE,Infection urinary tract,10021872,Urinary tract infection,10046571,Aes with incidence rate equal to or lower than placebo are not of interest.
7071,premarin,15,M14,AE_rate_lteq_placebo,S1,8456,NonOSE_AE,Dryness vaginal,10013796,Vulvovaginal dryness,10047791,Aes with incidence rate equal to or lower than placebo are not of interest.
7072,premarin,6,M211,AE_rate_lteq_placebo,S3,1577,NonOSE_AE,Stroke,10042244,Cerebrovascular accident,10008190,Aes with incidence rate equal to or lower than placebo are not of interest.
7073,premarin,27,M214,AE_rate_lteq_placebo,S3,2303,NonOSE_AE,Coronary heart disease,10068617,Coronary artery disease,10011078,Aes with incidence rate equal to or lower than placebo are not of interest.
7074,premarin,2,M215,AE_rate_lteq_placebo,S3,2360,NonOSE_AE,MI,10027524,Myocardial infarction,10028596,Aes with incidence rate equal to or lower than placebo are not of interest.
7075,premarin,9,M216,AE_rate_lteq_placebo,S3,2364,NonOSE_AE,Silent myocardial infarction,10049768,Silent myocardial infarction,10049768,Aes with incidence rate equal to or lower than placebo are not of interest.
7076,premarin,3,M217,AE_rate_lteq_placebo,S3,2602,NonOSE_AE,Coronary heart disease,10068617,Coronary artery disease,10011078,Aes with incidence rate equal to or lower than placebo are not of interest.
7077,remeron,8,M1,AE_rate_lteq_placebo,S1,3537,NonOSE_AE,Headache,10019211,Headache,10019211,Aes with incidence rate equal to or lower than placebo are not of interest.
7078,remeron,9,M2,AE_rate_lteq_placebo,S1,3547,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7079,remeron,4,M3,AE_rate_lteq_placebo,S1,3558,NonOSE_AE,Pain,10033371,Pain,10033371,Aes with incidence rate equal to or lower than placebo are not of interest.
7080,remeron,10,M4,AE_rate_lteq_placebo,S1,3564,NonOSE_AE,Pain chest,10033387,Chest pain,10008479,Aes with incidence rate equal to or lower than placebo are not of interest.
7081,remeron,11,M5,AE_rate_lteq_placebo,S1,3576,NonOSE_AE,Palpitation,10033556,Palpitations,10033557,Aes with incidence rate equal to or lower than placebo are not of interest.
7082,remeron,11,M6,AE_rate_lteq_placebo,S1,3589,NonOSE_AE,Tachycardia,10043071,Tachycardia,10043071,Aes with incidence rate equal to or lower than placebo are not of interest.
7083,remeron,20,M7,AE_rate_lteq_placebo,S1,3602,NonOSE_AE,Postural hypotension,10036433,Orthostatic hypotension,10031127,Aes with incidence rate equal to or lower than placebo are not of interest.
7084,remeron,6,M8,AE_rate_lteq_placebo,S1,3624,NonOSE_AE,Nausea,10028813,Nausea,10028813,Aes with incidence rate equal to or lower than placebo are not of interest.
7085,remeron,9,M9,AE_rate_lteq_placebo,S1,3632,NonOSE_AE,Dyspepsia-aggravated,10048482,Dyspepsia,10013946,Aes with incidence rate equal to or lower than placebo are not of interest.
7086,remeron,8,M10,AE_rate_lteq_placebo,S1,3643,NonOSE_AE,Diarrhea,10012727,Diarrhoea,10012735,Aes with incidence rate equal to or lower than placebo are not of interest.
7087,remeron,10,M11,AE_rate_lteq_placebo,S1,3653,NonOSE_AE,Flatulence,10016766,Flatulence,10016766,Aes with incidence rate equal to or lower than placebo are not of interest.
7088,remeron,8,M12,AE_rate_lteq_placebo,S1,3665,NonOSE_AE,Insomnia,10022437,Insomnia,10022437,Aes with incidence rate equal to or lower than placebo are not of interest.
7089,remeron,11,M13,AE_rate_lteq_placebo,S1,3675,NonOSE_AE,Nervousness,10029216,Nervousness,10029216,Aes with incidence rate equal to or lower than placebo are not of interest.
7090,remeron,16,M14,AE_rate_lteq_placebo,S1,3688,NonOSE_AE,Libido decreased,10024419,Libido decreased,10024419,Aes with incidence rate equal to or lower than placebo are not of interest.
7091,remeron,10,M15,AE_rate_lteq_placebo,S1,3706,NonOSE_AE,Hypertonia,10020852,Hypertonia,10020852,Aes with incidence rate equal to or lower than placebo are not of interest.
7092,remeron,11,M16,AE_rate_lteq_placebo,S1,3718,NonOSE_AE,Pharyngitis,10034835,Pharyngitis,10034835,Aes with incidence rate equal to or lower than placebo are not of interest.
7093,remeron,8,M17,AE_rate_lteq_placebo,S1,3731,NonOSE_AE,Rhinitis,10039083,Rhinitis,10039083,Aes with incidence rate equal to or lower than placebo are not of interest.
7094,remeron,8,M18,AE_rate_lteq_placebo,S1,3741,NonOSE_AE,Sweating,10042661,Hyperhidrosis,10020642,Aes with incidence rate equal to or lower than placebo are not of interest.
7095,remeron,9,M19,AE_rate_lteq_placebo,S1,3751,NonOSE_AE,Amblyopia,10001906,Amblyopia,10001906,Aes with incidence rate equal to or lower than placebo are not of interest.
7096,remeron,8,M20,AE_rate_lteq_placebo,S1,3762,NonOSE_AE,Tinnitus,10043882,Tinnitus,10043882,Aes with incidence rate equal to or lower than placebo are not of interest.
7097,remeron,16,M21,AE_rate_lteq_placebo,S1,3772,NonOSE_AE,Taste perversion,10043137,Dysgeusia,10013911,Aes with incidence rate equal to or lower than placebo are not of interest.
7098,remeron,11,M268,AE_rate_lteq_placebo,S2,546,NonOSE_AE,Suicidal plans,10066283,Suicidal ideation,10042458,Aes with incidence rate equal to or lower than placebo are not of interest.
7099,remeron,11,M477,AE_rate_lteq_placebo,S4,1133,NonOSE_AE,Suicidal ideation,10042458,Suicidal ideation,10042458,Aes with incidence rate equal to or lower than placebo are not of interest.
7100,vimpat,7,M214,AE_rate_lteq_placebo,S2,8284,NonOSE_AE,Syncope,10042772,Syncope,10042772,Aes with incidence rate equal to or lower than placebo are not of interest.
7101,xeljanz,"3,10",M15,AE_rate_lteq_placebo,S1,"9298,9309",NonOSE_AE,ALT high,10075801,Alanine aminotransferase increased,10001551,Aes with incidence rate equal to or lower than placebo are not of interest.
7102,xeljanz,14,M16,AE_rate_lteq_placebo,S1,9305,NonOSE_AE,AST high,10075800,Aspartate aminotransferase increased,10003481,Aes with incidence rate equal to or lower than placebo are not of interest.
7103,xeljanz,14,M17,AE_rate_lteq_placebo,S1,9626,NonOSE_AE,AST high,10075800,Aspartate aminotransferase increased,10003481,Aes with incidence rate equal to or lower than placebo are not of interest.
7104,enbrel,9,M81,AE_rate_lteq_placebo,S1,9094,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7105,enbrel,32,M82,AE_rate_lteq_placebo,S1,9159,NonOSE_AE,Infection respiratory,10021863,Respiratory tract infection,10062352,Aes with incidence rate equal to or lower than placebo are not of interest.
7106,enbrel,28,M52,AE_rate_lteq_placebo,S1,9230,NonOSE_AE,Upper respiratory infection,10046300,Upper respiratory tract infection,10046306,Aes with incidence rate equal to or lower than placebo are not of interest.
7107,enbrel,4,M53,AE_rate_lteq_placebo,S1,9419,NonOSE_AE,Rash,10037844,Rash,10037844,Aes with incidence rate equal to or lower than placebo are not of interest.
7108,enbrel,8,M54,AE_rate_lteq_placebo,S1,9473,NonOSE_AE,Pruritus,10037087,Pruritus,10037087,Aes with incidence rate equal to or lower than placebo are not of interest.
7109,enbrel,7,M55,AE_rate_lteq_placebo,S1,9636,NonOSE_AE,Pyrexia,10037660,Pyrexia,10037660,Aes with incidence rate equal to or lower than placebo are not of interest.
7110,enbrel,"9,10",M83,AE_rate_lteq_placebo,S1,"9883,9911",NonOSE_AE,Bacterial infection,10060945,Bacterial infection,10060945,Aes with incidence rate equal to or lower than placebo are not of interest.
7111,enbrel,"5,10",M84,AE_rate_lteq_placebo,S1,"9894,9911",NonOSE_AE,Infection viral,10021876,Infection reactivation,10070891,Aes with incidence rate equal to or lower than placebo are not of interest.
7112,enbrel,17,M90,AE_rate_lteq_placebo,S1,9904,NonOSE_AE,Infection fungal,10021814,Fungal infection,10017533,Aes with incidence rate equal to or lower than placebo are not of interest.
7113,enbrel,28,M85,AE_rate_lteq_placebo,S1,9943,NonOSE_AE,Upper respiratory infection,10046300,Upper respiratory tract infection,10046306,Aes with incidence rate equal to or lower than placebo are not of interest.
7114,enbrel,33,M86,AE_rate_lteq_placebo,S1,9977,NonOSE_AE,Upper respiratory tract infection,10046306,Upper respiratory tract infection,10046306,Aes with incidence rate equal to or lower than placebo are not of interest.
7115,enbrel,15,M87,AE_rate_lteq_placebo,S1,10012,NonOSE_AE,Nasopharyngitis,10028810,Nasopharyngitis,10028810,Aes with incidence rate equal to or lower than placebo are not of interest.
7116,enbrel,9,M88,AE_rate_lteq_placebo,S1,10032,NonOSE_AE,Sinusitis,10040753,Sinusitis,10040753,Aes with incidence rate equal to or lower than placebo are not of interest.
7117,enbrel,45,M326,AE_rate_lteq_placebo,S3,3485,NonOSE_AE,Latent tuberculosis,10065048,Latent tuberculosis,10065048,Aes with incidence rate equal to or lower than placebo are not of interest.
7118,gattex,23,M12,AE_rate_lteq_placebo,S1,3921,NonOSE_AE,Injection site reaction,10022095,Injection site reaction,10022095,Aes with incidence rate equal to or lower than placebo are not of interest.
7119,gattex,38,M13,AE_rate_lteq_placebo,S1,4885,NonOSE_AE,Intestinal polyp,10048616,Intestinal polyp,10048616,Aes with incidence rate equal to or lower than placebo are not of interest.
7120,gattex,"17,22",M14,AE_rate_lteq_placebo,S1,"4885,4928",NonOSE_AE,Hyperplastic polyp of large intestine,10073400,Large intestine polyp,10051589,Aes with incidence rate equal to or lower than placebo are not of interest.
7121,aranesp,17,M217,AE_rate_lteq_placebo,S3,13281,NonOSE_AE,Tumor progression,10053563,Neoplasm progression,10061309,Aes with incidence rate equal to or lower than placebo are not of interest.
7122,xofigo,12,M11,AE_rate_lteq_placebo,S1,6240,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,Aes with incidence rate equal to or lower than placebo are not of interest.
7123,xofigo,17,M68,AE_rate_lteq_placebo,S2,1236,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7124,xofigo,6,M62,AE_rate_lteq_placebo,S2,1254,NonOSE_AE,Death,10011906,Death,10011906,Aes with incidence rate equal to or lower than placebo are not of interest.
7125,xofigo,10,M63,AE_rate_lteq_placebo,S2,1275,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7126,xofigo,19,M64,AE_rate_lteq_placebo,S2,1297,NonOSE_AE,Febrile neutropenia,10016288,Febrile neutropenia,10016288,Aes with incidence rate equal to or lower than placebo are not of interest.
7127,benlysta,15,M7,AE_rate_lteq_placebo,S1,3433,NonOSE_AE,Lupus nephritis,10025140,Lupus nephritis,10025140,Aes with incidence rate equal to or lower than placebo are not of interest.
7128,benlysta,10,M8,AE_rate_lteq_placebo,S1,3487,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7129,benlysta,10,M99,AE_rate_lteq_placebo,S2,3456,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7130,benlysta,10,M100,AE_rate_lteq_placebo,S2,3840,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7131,benlysta,10,M101,AE_rate_lteq_placebo,S2,3953,NonOSE_AE,Infection,10021789,Infection,10021789,Aes with incidence rate equal to or lower than placebo are not of interest.
7132,benlysta,18,M124,AE_rate_lteq_placebo,S2,9460,NonOSE_AE,Psychiatric symptom,10061472,Mental disorder,10061284,Aes with incidence rate equal to or lower than placebo are not of interest.
7133,benlysta,25,M125,AE_rate_lteq_placebo,S2,9578,NonOSE_AE,Depression,10012378,Depression,10012378,Aes with incidence rate equal to or lower than placebo are not of interest.
7134,benlysta,12,M90,AE_rate_lteq_placebo,S2,10558,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,Aes with incidence rate equal to or lower than placebo are not of interest.
7135,benlysta,25,M91,AE_rate_lteq_placebo,S2,10582,NonOSE_AE,Cancer of skin (excl melanoma),10007116,Skin cancer,10040808,Aes with incidence rate equal to or lower than placebo are not of interest.
7136,benlysta,12,M92,AE_rate_lteq_placebo,S2,10749,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,Aes with incidence rate equal to or lower than placebo are not of interest.
7137,sabril,18,M340,AE_rate_lteq_placebo,S3,7480,NonOSE_AE,MRI abnormal,10028050,Nuclear magnetic resonance imaging abnormal,10029816,Aes with incidence rate equal to or lower than placebo are not of interest.
7138,sabril,5,M408,AE_rate_lteq_placebo,S3,19581,NonOSE_AE,Edema,10014210,Oedema,10030095,Aes with incidence rate equal to or lower than placebo are not of interest.
7139,onglyza,12,M12,AE_rate_lteq_placebo,S1,8356,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,Aes with incidence rate equal to or lower than placebo are not of interest.
