,file,sent_id,sent_start,sent_end,sentence,nonoseaeaeonlyasinstruction,nonoseaegeneralterm,notaecandidatepreexistingconditionorriskfactor,notaecandidateindication,nonoseaemanifestationorcomplication,nonoseaeaefromdruginteraction,nonoseaeaeratelteqplacebo,nonoseaenegation,nonoseaeaeanimal,nonoseaeodorwithdrawal,nonoseaeaefromofflabel,notaecandidatecontraindication,nonoseaeaeforanotherdruginclass,notaecandidateother,nonoseaeother
185,kyprolis,185,4032,4043,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,kyprolis,186,4043,4060,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
187,kyprolis,187,4060,4108,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse (including  oselabeledaefromdruguse   oselabeledaefromdruguse  and  oselabeledaefromdruguse ,  oselabeledaefromdruguse \n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse \n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
188,kyprolis,188,4108,4131,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,kyprolis,189,4131,4160,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,kyprolis,190,4160,4175,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,kyprolis,191,4175,4192,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,kyprolis,192,4192,4201,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
193,kyprolis,193,4201,4214,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,kyprolis,194,4214,4241,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195,kyprolis,195,4241,4256,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
196,kyprolis,196,4256,4269,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197,kyprolis,197,4269,4277,"\n', '      Laboratory Abnormalities  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,kyprolis,198,4277,4344,"\n', ' \n', '\n', ' Table 11 describes Grades 3-4  nonoseaegeneralterm reported at a rate of >= 10% in the Kd arm.\n', '\n', ' Table 11: Grades 3-4 Laboratory Abnormalities (>= 10%) in Months 1-6 (20/56 mg/m2 Regimen",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
199,kyprolis,199,4344,4349,In Combination with Dexamethasone),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,kyprolis,200,4349,4356,"\n', '    nonoseaegeneralterm      ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201,kyprolis,201,4356,4366,Kd    (N         =         463)    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,kyprolis,202,4366,4371,n (%)      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,kyprolis,203,4371,4394,"Vd    (N         =         456)    n (%)     \n', '  oselabeledaefromdruguse  248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,kyprolis,204,4394,4398,(54)         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,kyprolis,205,4398,4403,180 (40)          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,kyprolis,206,4403,4428,"\n', '  oselabeledaefromdruguse  243 (53)         198 (43)          \n', '  oselabeledaefromdruguse  79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,kyprolis,207,4428,4445,"(17)          68 (15)           \n', '  oselabeledaefromdruguse  85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,kyprolis,208,4445,4450,(18)          77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,kyprolis,209,4450,4466,"(17)           \n', '  oselabeledaefromdruguse  73 (16)          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,kyprolis,210,4466,4467,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,kyprolis,211,4467,4507,"(13)           \n', '  oselabeledaefromdruguse  a    65 (14)          49 (11)           \n', '  oselabeledaefromdruguse  55 (12)          21 (5)            ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,kyprolis,212,4507,4534,"\n', ' Kd = Kyprolis and dexamethasone; Vd = bortezomib and dexamethasone  a  Calculated using the Cockcroft-Gault formula.   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,kyprolis,213,4534,4564,"\n', '           Safety Experience with Kyprolis in Patients with Multiple Myeloma who Received Monotherapy  \n', ' \n', '\n', '",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,kyprolis,214,4564,4642,"The safety of Kyprolis, dosed at 20/27 mg/m  2  by up to 10-minute infusion, was evaluated in clinical trials in which 598 patients with relapsed and/or refractory  notaecandidateindication received Kyprolis monotherapy starting with the 20 mg/m  2  dose in Cycle 1, Day 1 and escalating to 27 mg/m  2  on Cycle 1, Day 8 or Cycle 2, Day 1.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215,kyprolis,215,4642,4662,Premedication with dexamethasone 4 mg was required before each dose in Cycle 1 and was optional for subsequent cycles.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,kyprolis,216,4662,4682,"The median age was 64 years (range 32-87), and approximately 57% were male.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,kyprolis,217,4682,4698,The patients received a median of 5 (range 1-20) prior regimens.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,kyprolis,218,4698,4706,The median number of cycles initiated was 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,kyprolis,219,4706,4746,"(range 1-35).\n', '\n', ' Serious adverse reactions, regardless of causality, were reported in 50% of patients in the pooled Kyprolis monotherapy studies (N = 598).  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,kyprolis,220,4746,4818,"The most common serious adverse reactions were:  oselabeledaefromdruguse (8%),  oselabeledaefromdruguse (5%),  oselabeledaefromdruguse (4%),  oselabeledaefromdruguse (3%),  oselabeledaefromdruguse (3%),  oselabeledaefromdruguse (3%),  oselabeledaefromdruguse (3%),  oselabeledaefromdruguse (2%), and  oselabeledaefromdruguse (2%).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,kyprolis,221,4818,4859,"In patients treated with Kyprolis, the incidence of serious adverse reactions was higher in those >= 65 years old and those >= 75 years old  [see Geriatric Use         (      8.5      )]  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,kyprolis,222,4859,4894,".\n', '\n', '  nonoseaegeneralterm due to adverse reactions within 30 days of the last dose of Kyprolis occurred in 30/598 (5%) patients receiving Kyprolis monotherapy.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,kyprolis,223,4894,4944,"These adverse reactions were related to  oselabeledaefromdruguse in 10 (2%) patients,  oselabeledaefromdruguse in 8 (1%) patients,  oselabeledaefromdruguse in 4 (< 1%) patients, and other adverse reactions in 8 (1%) patients.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,kyprolis,224,4944,4999,In a randomized trial comparing Kyprolis as a single agent  versus  corticosteroids with optional oral cyclophosphamide for patients with relapsed and refractory  notaecandidateindication   nonoseaegeneralterm was higher in the patients treated with Kyprolis in comparison to the control arm in the subgroup of 48 patients >= 75 years of age.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
225,kyprolis,225,4999,5066,"The most common cause of discontinuation due to an adverse reaction was  oselabeledaefromdruguse (2%).\n', '\n', ' Safety of Kyprolis monotherapy dosed at 20/56 mg/m  2  by 30-minute infusion was evaluated in a multicenter, open-label study in patients with relapsed and/or refractory  notaecandidateindication   The study treatment is described in Section 14.3.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
226,kyprolis,226,5066,5144,"The patients received a median of 4 (range 1-10) prior regimens.\n', '\n', ' The common adverse reactions occurring at a rate of 20% or greater with Kyprolis monotherapy are presented in Table 12.\n', '\n', ' Table 12: Most Common Adverse Reactions (>= 20%) with Kyprolis Monotherapy  \n', '                    20/56         mg/m      ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,kyprolis,227,5144,5159,2      by 30  -  minute infusion    (N         =         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,kyprolis,228,5159,5162,24)      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,kyprolis,229,5162,5168,20/27         mg/m      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,kyprolis,230,5168,5172,2      by    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,kyprolis,231,5172,5192,2  -  to 10  -  minute infusion    (N         =         598)     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,kyprolis,232,5192,5221,"\n', '   Adverse Reaction      Any Grade    n (%)      Grades         3         -         5    n (%)      ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,kyprolis,233,5221,5242,Any Grade    n (%)      Grades         3         -         5    n (%)     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,kyprolis,234,5242,5296,"\n', '  oselabeledaefromdruguse          14 (58)          2 (8)            238 (40)         25 (4)            \n', '  oselabeledaefromdruguse  a       14 (58)          2 (8)            202 (34)         21 (4)            ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,kyprolis,235,5296,5310,"\n', '  oselabeledaefromdruguse          14 (58)          0                ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,kyprolis,236,5310,5320,177 (30)         11 (2)            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,kyprolis,237,5320,5328,"\n', '  oselabeledaefromdruguse  13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,kyprolis,238,5328,5333,(54)          13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,kyprolis,239,5333,5343,(54)          220 (37)         152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,kyprolis,240,5343,5347,(25)          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,kyprolis,241,5347,5362,"\n', '  oselabeledaefromdruguse           13 (54)          0                211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,kyprolis,242,5362,5412,"(35)         7 (1)             \n', '  oselabeledaefromdruguse           10 (42)          7 (29)           291 (49)         141 (24)          \n', '  oselabeledaefromdruguse  b    10 (42)          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,kyprolis,243,5412,5476,"3 (13)           90 (15)          22 (4)            \n', '  oselabeledaefromdruguse           9 (38)           0                73 (12)          1 (< 1)           \n', '  oselabeledaefromdruguse         8 (33)           0                141 (24)         7 (1)             ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,kyprolis,244,5476,5481,"\n', '  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,kyprolis,245,5481,5527,"oselabeledaefromdruguse  c         8 (33)           0                134 (22)         2 (< 1)           \n', '  oselabeledaefromdruguse         8 (33)           0                104 (17)         4 (1)             ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,kyprolis,246,5527,5535,"\n', '  oselabeledaefromdruguse      8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,kyprolis,247,5535,5559,"(33)           8 (33)           85 (14)          73 (12)           \n', '  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,kyprolis,248,5559,5568,oselabeledaefromdruguse         7 (29)           0                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,kyprolis,249,5568,5575,75 (13)          0                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,kyprolis,250,5575,5599,"\n', '  oselabeledaefromdruguse        7 (29)           0                64 (11)          5 (1)             ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,kyprolis,251,5599,5634,"\n', '  oselabeledaefromdruguse         6 (25)           1 (4)            160 (27)         8 (1)             \n', '  oselabeledaefromdruguse  6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,kyprolis,252,5634,5667,"(25)           1 (4)            103 (17)         15 (3)            \n', '  oselabeledaefromdruguse  5 (21)           0                ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,kyprolis,253,5667,5713,"118 (20)         1 (< 1)           \n', '  oselabeledaefromdruguse        5 (21)           1 (4)            115 (19)         19 (3)            \n', '  oselabeledaefromdruguse  5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,kyprolis,254,5713,5732,(21)           1 (4)            112 (19)         15 (3)            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,kyprolis,255,5732,5740,"\n', '  oselabeledaefromdruguse  5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,kyprolis,256,5740,5764,"(21)           0                89 (15)          2 (< 1)           \n', '  oselabeledaefromdruguse    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,kyprolis,257,5764,5810,"5 (21)           0                62 (10)          2 (< 1)           \n', '  oselabeledaefromdruguse       5 (21)           0                20 (3)           1 (< 1)           \n',",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,kyprolis,258,5810,5848,'   a   oselabeledaefromdruguse includes preferred terms of  oselabeledaefromdruguse and  oselabeledaefromdruguse   b   oselabeledaefromdruguse includes  oselabeledaefromdruguse   oselabeledaefromdruguse  and  oselabeledaefromdruguse   c   oselabeledaefromdruguse includes  oselabeledaefromdruguse and  oselabeledaefromdruguse    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,kyprolis,259,5848,5904,"\n', '             Adverse Reactions Occurring at a Frequency of <     20    %  \n', ' \n', '\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse \n', ' *    nonoseaegeneralterm     oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,kyprolis,260,5904,5915,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,kyprolis,261,5915,5934,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,kyprolis,262,5934,5949,"\n', ' *    nonoseaegeneralterm     oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,kyprolis,263,5949,5958,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,kyprolis,264,5958,5985,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
265,kyprolis,265,5985,6014,"\n', ' *    nonoseaegeneralterm     oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,kyprolis,266,6014,6031,"\n', ' *    nonoseaegeneralterm     oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,kyprolis,267,6031,6050,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,kyprolis,268,6050,6051,\n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,kyprolis,269,6051,6060,"', ' *    nonoseaegeneralterm  :  ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,kyprolis,270,6060,6061,oselabeledaefromdruguse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,kyprolis,271,6061,6074,"\n', ' *    nonoseaegeneralterm     oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,kyprolis,272,6074,6091,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,kyprolis,273,6091,6106,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,kyprolis,274,6106,6282,"\n', ' *    nonoseaegeneralterm   oselabeledaefromdruguse and thrombotic  oselabeledaefromdruguse   oselabeledaefromdruguse  oselabeledaefromdruguse   oselabeledaefromdruguse (including  oselabeledaefromdruguse and  oselabeledaefromdruguse ,  oselabeledaefromdruguse   oselabeledaefromdruguse \n', '    Grade 3 and higher adverse reactions occurring at an incidence of > 1% include  oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse  and  oselabeledaefromdruguse \n', ' \n', '\n', '   Laboratory Abnormalities  \n', '\n', ' Table 13 describes Grade 3-4 laboratory abnormalities reported at a rate of > 10% for patients who received Kyprolis monotherapy.\n', '\n', ' Table 13: Grade 3-4 Laboratory Abnormalities (> 10%) with Kyprolis Monotherapy \n', '    nonoseaegeneralterm      Kyprolis    20/56 mg/m      2      ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
275,kyprolis,275,6282,6297,(N = 24)      Kyprolis    20/27 mg/m      2      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,kyprolis,276,6297,6303,(N = 598)     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,kyprolis,277,6303,6315,"\n', '  oselabeledaefromdruguse  15 (63)          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,kyprolis,278,6315,6332,"151 (25)          \n', '  oselabeledaefromdruguse  11 (46)          ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,kyprolis,279,6332,6337,184 (31)          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,kyprolis,280,6337,6362,"\n', '  oselabeledaefromdruguse  7 (29)           132 (22)          \n', '  oselabeledaefromdruguse  3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,kyprolis,281,6362,6416,"(13)           71 (12)           \n', '  oselabeledaefromdruguse  2 (8)            69 (12)           \n', '  oselabeledaefromdruguse  2 (8)            67 (11)           \n', '           6.2       Postmarketing Experience\n', '   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,kyprolis,282,6416,6430,The following additional adverse reactions were reported in the postmarketing experience with Kyprolis.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,kyprolis,283,6430,6472,"Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible to reliably estimate their frequency or establish a causal relationship to drug exposure:  oselabeledaefromdruguse ,  oselabeledaefromdruguse   oselabeledaefromdruguse     5        ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,kyprolis,284,6472,6505,"WARNINGS AND PRECAUTIONS  \n', '\n', '   EXCERPT:    *  Cardiac Toxicities:  Monitor for signs and symptoms of cardiac failure or ischemia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,kyprolis,285,6505,6511,Withhold Kyprolis and evaluate promptly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,kyprolis,286,6511,6516,(  5.1  ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,kyprolis,287,6516,6520,"\n', '",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,kyprolis,288,6520,6526,*  Acute Renal Failure:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,kyprolis,289,6526,6531,Monitor serum creatinine regularly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,kyprolis,290,6531,6536,(  5.2  ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,kyprolis,291,6536,6549,"\n', ' *  Tumor Lysis Syndrome (TLS):",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,kyprolis,292,6549,6555,Administer pre-treatment hydration.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,kyprolis,293,6555,6572,"(  2.1  ) Monitor for TLS, including uric acid levels and treat promptly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,kyprolis,294,6572,6610,"(  5.3  ) \n', ' *  Pulmonary Toxicity, including Acute Respiratory Distress Syndrome, Acute Respiratory Failure, and Acute Diffuse Infiltrative Pulmonary Disease:  Withhold Kyprolis and evaluate promptly.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,kyprolis,295,6610,6629,"(  5.4  ) \n', ' *  Pulmonary Hypertension: Withhold Kyprolis and evaluate.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,kyprolis,296,6629,6642,"(  5.5  ) \n', ' *  Dyspnea:",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,kyprolis,297,6642,6654,"For severe or life threatening dyspnea, withhold Kyprolis and evaluate.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,kyprolis,298,6654,6677,"(  5.6  ) \n', ' *  Hypertension Including Hypertensive Crisis:  Monitor blood pressure regularly.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,kyprolis,299,6677,6689,"If hypertension cannot be controlled, interrupt treatment with Kyprolis.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,kyprolis,300,6689,6704,"(  5.7  ) \n', ' *  Venous Thrombosis:  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,kyprolis,301,6704,6708,Thromboprophylaxis is recommended.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,kyprolis,302,6708,6726,"(  5.8  ) \n', ' *  Infusion Reactions: Premedicate with dexamethasone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,kyprolis,303,6726,6735,"(  2.1  ,  5.9  )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,kyprolis,304,6735,6739,"\n', '",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,kyprolis,305,6739,6743,*  Hemorrhage:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,kyprolis,306,6743,6761,"Fatal or serious cases of hemorrhage may occur, including gastrointestinal, pulmonary, and intracranial hemorrhage.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,kyprolis,307,6761,6770,Promptly evaluate signs and symptoms of blood loss.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,kyprolis,308,6770,6796,"(  5.10  ) \n', ' *  Thrombocytopenia: Monitor platelet counts; interrupt or reduce Kyprolis dosing as clinically indicated.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,kyprolis,309,6796,6823,"(  2.3  ,   5.11  ) \n', ' *  Hepatic Toxicity and Hepatic Failure: Monitor liver enzymes regularly.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,kyprolis,310,6823,6828,Withhold Kyprolis if suspected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,kyprolis,311,6828,6848,"(  5.12  ) \n', ' *  Thrombotic Microangiopathy: Monitor for signs and symptoms.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,kyprolis,312,6848,6853,Discontinue Kyprolis if suspected.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,kyprolis,313,6853,6893,"(  5.13  ) \n', ' *  Posterior Reversible Encephalopathy Syndrome (PRES): Consider neuro-radiological imaging (MRI) for onset of visual or neurological symptoms; discontinue Kyprolis if suspected.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,kyprolis,314,6893,6927,"(  5.14  ) \n', ' *  Increased Fatal and Serious Toxicites in Combination with Melphalan and Prednisone in Newly Diagnosed Transplant-Ineligible Patients (  5.15  )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,kyprolis,315,6927,6928,\n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,kyprolis,316,6928,6944,"', ' *  Embryo-Fetal Toxicity: Kyprolis can cause fetal harm.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,kyprolis,317,6944,6956,Females of reproductive potential should avoid becoming pregnant while being treated.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,kyprolis,318,6956,6965,"(  5.16  ,   8.1  )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
